#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:allgenes_concatenated_withoutgroup_namedbysubspecies" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:allgenes_concatenated_withoutgroup_namedbysubspecies">
#                    <taxonset id="TaxonSet.allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="kappa1Prior.s:allgenes_concatenated_withoutgroup_namedbysubspecies" name="distribution">
#            <parameter id="kappa1.s:allgenes_concatenated_withoutgroup_namedbysubspecies" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:allgenes_concatenated_withoutgroup_namedbysubspecies" name="distribution">
#            <parameter id="kappa2.s:allgenes_concatenated_withoutgroup_namedbysubspecies" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:allgenes_concatenated_withoutgroup_namedbysubspecies" name="distribution" x="@popSize.t:allgenes_concatenated_withoutgroup_namedbysubspecies">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="PropInvariantPrior.s:allgenes_concatenated_withoutgroup_namedbysubspecies" name="distribution">
#            <parameter id="proportionInvariant.s:allgenes_concatenated_withoutgroup_namedbysubspecies" lower="0.0" name="x" upper="1.0">0.0</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@allgenes_concatenated_withoutgroup_namedbysubspecies" id="treeLikelihood.allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:allgenes_concatenated_withoutgroup_namedbysubspecies">
#            <siteModel id="SiteModel.s:allgenes_concatenated_withoutgroup_namedbysubspecies" proportionInvariant="@proportionInvariant.s:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:allgenes_concatenated_withoutgroup_namedbysubspecies" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:allgenes_concatenated_withoutgroup_namedbysubspecies" name="shape">1.0</parameter>
#                <substModel id="tn93.s:allgenes_concatenated_withoutgroup_namedbysubspecies" kappa1="@kappa1.s:allgenes_concatenated_withoutgroup_namedbysubspecies" kappa2="@kappa2.s:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies id="estimatedFreqs.s:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:allgenes_concatenated_withoutgroup_namedbysubspecies" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:allgenes_concatenated_withoutgroup_namedbysubspecies" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa1	kappa2	proportionInvariant	popSize	CoalescentConstant	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
2185000	-4565.818467836042	-4824.304998272895	258.4865304368533	-4824.304998272895	0.06178611865215943	9.843812270115842	8.01079835534308	0.0	0.017986706612182813	262.0239091416349	0.3024639507985587	0.2727352467737796	0.14190140443464044	0.282899397993021
2186000	-4569.935239971044	-4830.335430282212	260.40019031116776	-4830.335430282212	0.06453179140839115	9.402152744877135	7.966300754974843	0.0	0.017153464399513787	263.79768703464134	0.3170550809524828	0.2727352467737796	0.12731027428071637	0.282899397993021
2187000	-4561.205708683143	-4820.479069027226	259.2733603440827	-4820.479069027226	0.056718311204303234	9.402152744877135	7.966300754974843	0.0	0.016514104187373722	262.63287172355064	0.3170550809524828	0.2727352467737796	0.12731027428071637	0.282899397993021
2188000	-4563.829512437333	-4819.534829050798	255.70531661346584	-4819.534829050798	0.06354068426044554	9.402152744877135	7.966300754974843	0.0	0.018551893079632002	259.18118501458207	0.3170550809524828	0.2727352467737796	0.12731027428071637	0.282899397993021
2189000	-4566.859263673947	-4822.313812578712	255.45454890476475	-4822.313812578712	0.06642127026351739	9.402152744877135	7.966300754974843	0.0	0.013195877863358437	258.58974996696713	0.3020911781545394	0.27724366259649147	0.1377657612559479	0.282899397993021
2190000	-4574.533047059229	-4826.243412287673	251.71036522844412	-4826.243412287673	0.06630907723783938	9.402152744877135	7.966300754974843	0.0	0.020329980065973443	255.27775844002065	0.3020911781545394	0.27724366259649147	0.1377657612559479	0.282899397993021
2191000	-4553.78839135314	-4823.585665495315	269.7972741421756	-4823.585665495315	0.05758958213863901	9.402152744877135	7.966300754974843	0.0	0.014499588213493652	273.02669095658894	0.3020911781545394	0.27724366259649147	0.1377657612559479	0.282899397993021
2192000	-4555.728169544957	-4826.43535509448	270.70718554952197	-4826.43535509448	0.05929811434729993	9.402152744877135	7.966300754974843	0.0	0.013707707046562465	273.8804403467823	0.3202034503322224	0.27724366259649147	0.1377657612559479	0.2647871258153379
2193000	-4557.728630028253	-4821.343827274508	263.6151972462551	-4821.343827274508	0.06246859285038569	9.402152744877135	7.966300754974843	0.0	0.01726022572955575	267.0188985744741	0.3202034503322224	0.27724366259649147	0.1377657612559479	0.2647871258153379
2194000	-4560.823393268918	-4821.746650813209	260.9232575442911	-4821.746650813209	0.06821509593799116	9.402152744877135	7.966300754974843	0.0	0.01823349243104087	264.38181425512363	0.3202034503322224	0.2818705798928966	0.13313884395954273	0.2647871258153379
2195000	-4553.570928634939	-4810.746418736853	257.1754901019139	-4810.746418736853	0.060256602952356554	11.121949443045146	10.066563549723032	0.0	0.018130151191682348	261.35133137182845	0.3202034503322224	0.2818705798928966	0.13313884395954273	0.2647871258153379
2196000	-4562.849969094953	-4823.246187161341	260.39621806638814	-4823.246187161341	0.05966572106413424	11.121949443045146	10.066563549723032	0.0	0.016668633263750742	264.48801167788525	0.3202034503322224	0.2818705798928966	0.13313884395954273	0.2647871258153379
2197000	-4569.664035069667	-4826.567754961309	256.90371989164197	-4826.567754961309	0.05778596953554415	11.121949443045146	9.398784935321164	0.0	0.02075092769591322	261.089931772537	0.3202034503322224	0.2818705798928966	0.13313884395954273	0.2647871258153379
2198000	-4566.805642593652	-4820.941500565191	254.13585797153863	-4820.941500565191	0.06355110459887554	11.121949443045146	9.398784935321164	0.0	0.0197346715478897	258.2718559643689	0.3202034503322224	0.2818705798928966	0.13313884395954273	0.2647871258153379
2199000	-4548.5613188032785	-4820.687904087438	272.12658528415955	-4820.687904087438	0.06433530738891016	11.121949443045146	9.398784935321164	0.0	0.013956954616815795	275.9161841340185	0.3202034503322224	0.2818705798928966	0.13313884395954273	0.2647871258153379
2200000	-4546.344883794348	-4816.701575481343	270.3566916869953	-4816.701575481343	0.06457105810095262	11.121949443045146	9.398784935321164	0.0	0.012428125051869394	274.03027466756373	0.3202034503322224	0.2818705798928966	0.13313884395954273	0.2647871258153379
2201000	-4556.272558973574	-4816.108712063359	259.83615308978545	-4816.108712063359	0.06545524914886049	11.121949443045146	10.575710464419913	0.0	0.019474753686755913	264.17499892591457	0.3202034503322224	0.2818705798928966	0.13313884395954273	0.2647871258153379
2202000	-4551.370222811428	-4814.653697049913	263.28347423848504	-4814.653697049913	0.062068488223510104	13.685882227281365	10.575710464419913	0.0	0.016651635058292168	267.8739787216863	0.29415724032697144	0.30791678989814764	0.13313884395954273	0.2647871258153379
2203000	-4553.896968770342	-4823.389321975967	269.4923532056248	-4823.389321975967	0.0627781654710184	13.685882227281365	10.575710464419913	0.0	0.014316142015035272	273.9317369883984	0.29415724032697144	0.30791678989814764	0.13313884395954273	0.2647871258153379
2204000	-4568.102519653727	-4825.661621591169	257.55910193744285	-4825.661621591169	0.06345184622403664	13.685882227281365	13.945987577593522	0.0	0.02061013105759632	262.9045262383561	0.294767088782206	0.3073069414429131	0.13313884395954273	0.2647871258153379
2205000	-4559.923884923615	-4821.359466085027	261.4355811614112	-4821.359466085027	0.06707901993154039	13.685882227281365	13.945987577593522	0.0	0.013378928066015905	266.3489036453531	0.294767088782206	0.3073069414429131	0.13313884395954273	0.2647871258153379
2206000	-4564.042716539564	-4830.81911362845	266.7763970888865	-4830.81911362845	0.05375172760724689	16.715118812528797	13.945987577593522	0.0	0.015704890404638416	272.26959481314253	0.28975210634383414	0.3073069414429131	0.13313884395954273	0.26980210825370976
2207000	-4566.010789181622	-4824.4579852816	258.4471960999768	-4824.4579852816	0.06208931172553763	16.715118812528797	13.945987577593522	0.0	0.016309542228554238	263.97817201896066	0.28975210634383414	0.2853992790816444	0.13313884395954273	0.29170977061497844
2208000	-4561.514205178403	-4821.033660138219	259.5194549598151	-4821.033660138219	0.06183454505015683	16.250575939224483	13.945987577593522	0.0	0.015407733458493878	264.93285530497883	0.28975210634383414	0.2853992790816444	0.13313884395954273	0.29170977061497844
2209000	-4573.146578209701	-4823.222800574633	250.07622236493148	-4823.222800574633	0.06970432640508835	16.250575939224483	13.945987577593522	0.0	0.01924310758299252	255.71190610307528	0.28975210634383414	0.2853992790816444	0.13313884395954273	0.29170977061497844
2210000	-4552.144736670053	-4817.912615744072	265.7678790740194	-4817.912615744072	0.0661846867090829	16.250575939224483	13.945987577593522	0.0	0.013574360796271034	271.05459264106105	0.3206967884269817	0.2853992790816444	0.13313884395954273	0.2607650885318309
2211000	-4546.219541507549	-4815.722579367973	269.5030378604229	-4815.722579367973	0.05898608178271912	16.250575939224483	13.945987577593522	0.0	0.01315805081404255	274.75860245007675	0.3206967884269817	0.2853992790816444	0.13313884395954273	0.2607650885318309
2212000	-4558.4486667376095	-4820.285561785082	261.8368950474721	-4820.285561785082	0.06697258898407936	16.250575939224483	13.945987577593522	0.0	0.015126509981445482	267.23187466905114	0.31896526992898244	0.28713079757964366	0.13313884395954273	0.2607650885318309
2213000	-4554.83599477501	-4817.21639779122	262.38040301621015	-4817.21639779122	0.06051179998739466	12.490937691272418	11.944911485828271	0.0	0.017462445494115422	267.06759386886466	0.31896526992898244	0.28713079757964366	0.13313884395954273	0.2607650885318309
2214000	-4553.483565431401	-4815.888007129436	262.4044416980347	-4815.888007129436	0.06428588882086174	12.490937691272418	9.053328914842378	0.0	0.01907458827831225	266.66475573850005	0.31896526992898244	0.28713079757964366	0.13313884395954273	0.2607650885318309
2215000	-4568.393104530994	-4831.0342500321485	262.64114550115494	-4831.0342500321485	0.06320295775692582	12.490937691272418	9.053328914842378	0.0	0.015529339128058251	266.69583363076305	0.31896526992898244	0.28713079757964366	0.13313884395954273	0.2607650885318309
2216000	-4577.667149370096	-4825.342241776536	247.67509240643952	-4825.342241776536	0.06383061015607149	11.429535664455086	9.053328914842378	0.0	0.018050127718721498	251.7072516803388	0.31896526992898244	0.28713079757964366	0.13313884395954273	0.2607650885318309
2217000	-4569.633090177922	-4827.679300003131	258.04620982520885	-4827.679300003131	0.0666421005608791	11.200154999044628	9.648727205181094	0.0	0.016133310264887304	262.0413621696886	0.31896526992898244	0.28713079757964366	0.13313884395954273	0.2607650885318309
2218000	-4568.092883170329	-4822.580738428929	254.48785525860035	-4822.580738428929	0.06208951115068061	11.200154999044628	9.648727205181094	0.0	0.020380786237072287	258.71671411379486	0.31896526992898244	0.28713079757964366	0.13313884395954273	0.2607650885318309
2219000	-4553.310484086891	-4818.122620504647	264.812136417756	-4818.122620504647	0.05867495857918117	11.200154999044628	10.241463145000614	0.0	0.014835404112938324	268.83251183860057	0.31896526992898244	0.28713079757964366	0.13313884395954273	0.2607650885318309
2220000	-4567.9532531665745	-4830.053061289076	262.09980812250126	-4830.053061289076	0.05583895178714856	11.200154999044628	7.305446358629771	0.0	0.01778314467397073	265.713326516491	0.31896526992898244	0.28713079757964366	0.13313884395954273	0.2607650885318309
2221000	-4575.374052823983	-4832.526423166766	257.1523703427828	-4832.526423166766	0.06240075027453682	8.924083015370202	7.305446358629771	0.0	0.018368233290307217	260.38173723633645	0.31896526992898244	0.28713079757964366	0.13313884395954273	0.2607650885318309
2222000	-4561.533264920227	-4827.8425557239125	266.30929080368537	-4827.8425557239125	0.06001105892978628	8.924083015370202	7.305446358629771	0.0	0.015066555567349286	269.3405124005673	0.31896526992898244	0.28713079757964366	0.13313884395954273	0.2607650885318309
2223000	-4558.062571395507	-4814.612679619921	256.55010822441426	-4814.612679619921	0.06305307640368733	8.924083015370202	8.490408473081914	0.0	0.01786479112416352	260.00433970533715	0.31896526992898244	0.28713079757964366	0.13313884395954273	0.2607650885318309
2224000	-4566.759697674083	-4825.121338637809	258.36164096372556	-4825.121338637809	0.06246842884940131	8.924083015370202	7.523474309625479	0.0	0.016787372514338622	261.54930361318924	0.29681255684574426	0.28713079757964366	0.13313884395954273	0.2829178016150691
2225000	-4567.6088755590945	-4822.866991905409	255.25811634631447	-4822.866991905409	0.06312475009508221	8.924083015370202	7.523474309625479	0.0	0.017810694014039678	258.5049510922434	0.29681255684574426	0.28713079757964366	0.13313884395954273	0.2829178016150691
2226000	-4579.85934036788	-4830.1760033116125	250.31666294373255	-4830.1760033116125	0.06085374692596144	8.924083015370202	7.523474309625479	0.0	0.014732949416282034	253.37378506781593	0.29681255684574426	0.28713079757964366	0.13313884395954273	0.2829178016150691
2227000	-4569.101841118546	-4827.028786023764	257.92694490521814	-4827.028786023764	0.0598218079950507	8.924083015370202	7.523474309625479	0.0	0.01564252941753207	261.0439740364482	0.29681255684574426	0.28713079757964366	0.13313884395954273	0.2829178016150691
2228000	-4567.147186159632	-4833.764016675203	266.616830515571	-4833.764016675203	0.06042454787181211	8.924083015370202	7.523474309625479	0.0	0.014291184021746015	269.64350904247124	0.29681255684574426	0.28713079757964366	0.13313884395954273	0.2829178016150691
2229000	-4563.869261267576	-4822.316112483875	258.44685121629976	-4822.316112483875	0.06635983070889825	8.597757957083523	7.523474309625479	0.0	0.01873046318651518	261.678888609344	0.29681255684574426	0.28713079757964366	0.13313884395954273	0.2829178016150691
2230000	-4550.596786751583	-4816.29366465092	265.69687789933687	-4816.29366465092	0.06273329233694745	8.597757957083523	7.523474309625479	0.0	0.01660234459028192	268.8083079723392	0.3143828117227865	0.26956054270260144	0.13313884395954273	0.2829178016150691
2231000	-4551.891615259363	-4819.874263818751	267.9826485593888	-4819.874263818751	0.05878994820709067	8.597757957083523	7.523474309625479	0.0	0.014710915223180129	270.9731244570569	0.31739786103447665	0.26956054270260144	0.13313884395954273	0.2799027523033789
2232000	-4550.43157754083	-4822.159243284347	271.72766574351664	-4822.159243284347	0.058073237966859495	8.597757957083523	7.523474309625479	0.0	0.014287092368892602	274.68890838885426	0.31739786103447665	0.26956054270260144	0.13313884395954273	0.2799027523033789
2233000	-4554.948917795892	-4819.120275086931	264.17135729103813	-4819.120275086931	0.06221351961693361	7.871778811276557	7.523474309625479	0.0	0.014498246802683683	266.99653132232	0.31739786103447665	0.26956054270260144	0.13313884395954273	0.2799027523033789
2234000	-4566.335972571888	-4827.362203369615	261.02623079772644	-4827.362203369615	0.06206784551642542	7.871778811276557	7.523474309625479	0.0	0.017030678775651304	264.0123934485745	0.31739786103447665	0.26956054270260144	0.13313884395954273	0.2799027523033789
2235000	-4563.021787430587	-4829.821738800512	266.79995136992557	-4829.821738800512	0.052683224703272274	7.871778811276557	7.523474309625479	0.0	0.015333549299256706	269.6811408617068	0.31739786103447665	0.26956054270260144	0.13313884395954273	0.2799027523033789
2236000	-4564.227427264303	-4823.800539295194	259.57311203089097	-4823.800539295194	0.06017476668035541	7.791266615531338	7.966431753651872	0.0	0.016974815543864357	262.63427590774035	0.31739786103447665	0.26956054270260144	0.13313884395954273	0.2799027523033789
2237000	-4572.673501318609	-4826.034623361433	253.36112204282338	-4826.034623361433	0.06738428864383535	7.791266615531338	7.966431753651872	0.0	0.01588601318630442	256.3559941608966	0.31739786103447665	0.26956054270260144	0.1369494912844419	0.27609210497847975
2238000	-4564.831876119436	-4827.436533766761	262.60465764732544	-4827.436533766761	0.05351410972933701	7.858606770095825	7.966431753651872	0.0	0.015980472664869034	265.61988753105663	0.3134210119662504	0.26956054270260144	0.14092634035266816	0.27609210497847975
2239000	-4571.746049027886	-4826.675446070458	254.92939704257176	-4826.675446070458	0.06143804707091867	10.569855431395478	7.966431753651872	0.0	0.016858515525923226	258.524005296554	0.3134210119662504	0.26956054270260144	0.14092634035266816	0.27609210497847975
2240000	-4553.379597194071	-4823.631163063608	270.251565869537	-4823.631163063608	0.0595471393926991	10.569855431395478	9.024573100327943	0.0	0.013558152326749038	273.84382042196916	0.3134210119662504	0.26956054270260144	0.14092634035266816	0.27609210497847975
2241000	-4564.562878560677	-4826.035760192005	261.4728816313285	-4826.035760192005	0.06903955607894105	10.569855431395478	7.426685122608075	0.0	0.014636294643799218	264.8092776431501	0.3134210119662504	0.28743225495876423	0.12305462809650533	0.27609210497847975
2242000	-4543.184246931863	-4818.352233122598	275.1679861907354	-4818.352233122598	0.05933421768603888	10.569855431395478	7.426685122608075	0.0	0.012791391647947696	278.3696502413331	0.3134210119662504	0.28743225495876423	0.12305462809650533	0.27609210497847975
2243000	-4554.382800079632	-4821.749291907167	267.36649182753575	-4821.749291907167	0.060632603446038005	10.569855431395478	7.426685122608075	0.0	0.017371138845315312	270.87419360298526	0.30858002424882514	0.3032495555557824	0.12305462809650533	0.2651157920988868
2244000	-4567.278007870651	-4829.447825501648	262.1698176309978	-4829.447825501648	0.06368859614076396	10.886696839968561	7.426685122608075	0.0	0.01605030687937452	265.65392179583614	0.30858002424882514	0.3032495555557824	0.12305462809650533	0.2651157920988868
2245000	-4583.835087089911	-4830.9908243794835	247.15573728957213	-4830.9908243794835	0.07272533092590341	10.886696839968561	7.426685122608075	0.0	0.015315106601642797	250.59295318567104	0.30858002424882514	0.3032495555557824	0.12305462809650533	0.2651157920988868
2246000	-4557.418916737433	-4817.850252604035	260.4313358666011	-4817.850252604035	0.058134017365144355	9.532948412044354	7.426685122608075	0.0	0.01555328497289015	263.638919970751	0.30858002424882514	0.3032495555557824	0.12305462809650533	0.2651157920988868
2247000	-4544.115740978884	-4819.099554346316	274.9838133674319	-4819.099554346316	0.05758233757438867	9.532948412044354	8.035779614839354	0.0	0.014138056881021226	278.2275123733783	0.30858002424882514	0.3032495555557824	0.12305462809650533	0.2651157920988868
2248000	-4564.240906481658	-4817.420187481054	253.17928099939553	-4817.420187481054	0.06430014330828317	9.532948412044354	8.035779614839354	0.0	0.017450727622122273	256.6334911196511	0.30858002424882514	0.3032495555557824	0.12305462809650533	0.2651157920988868
2249000	-4555.4551409020005	-4823.563043423821	268.1079025218206	-4823.563043423821	0.06127204959838815	9.602153128904444	8.38048883877012	0.0	0.014519197854010086	271.46296540940943	0.30858002424882514	0.3032495555557824	0.12305462809650533	0.2651157920988868
2250000	-4564.9327442968	-4828.410964103439	263.4782198066395	-4828.410964103439	0.06481195103456625	9.602153128904444	8.323315103223832	0.0	0.015265547642457458	266.8716459885731	0.30858002424882514	0.3032495555557824	0.12305462809650533	0.2651157920988868
2251000	-4550.205625491079	-4817.223843965819	267.01821847473934	-4817.223843965819	0.06400314630838623	9.602153128904444	7.790110711569064	0.0	0.01597383742297496	270.3447791027465	0.30858002424882514	0.3032495555557824	0.12305462809650533	0.2651157920988868
2252000	-4550.346834276596	-4822.09361807431	271.74678379771404	-4822.09361807431	0.06450712676037788	9.602153128904444	7.790110711569064	0.0	0.015861695702384992	275.06629933029404	0.30858002424882514	0.2835808556807137	0.12550862690731443	0.28233049316314646
2253000	-4547.181295062892	-4821.860238409789	274.6789433468973	-4821.860238409789	0.06585983993638263	9.602153128904444	7.790110711569064	0.0	0.014723798899320968	277.9240169094677	0.3056965733852569	0.2835808556807137	0.12839207777088266	0.28233049316314646
2254000	-4554.570349834338	-4826.513983787856	271.94363395351735	-4826.513983787856	0.0676320993473434	9.602153128904444	7.790110711569064	0.0	0.016070594974065745	275.27623356164736	0.3056965733852569	0.2835808556807137	0.12839207777088266	0.28233049316314646
2255000	-4555.116929297464	-4818.923084577196	263.80615527973225	-4818.923084577196	0.058715111028947185	9.602153128904444	7.790110711569064	0.0	0.013376451334448206	266.9552594827806	0.3056965733852569	0.2835808556807137	0.12839207777088266	0.28233049316314646
2256000	-4548.051374917812	-4819.78504833505	271.7336734172387	-4819.78504833505	0.059906973760602895	9.602153128904444	8.220956050178458	0.0	0.011744453893027682	274.84369477420785	0.29536813200354833	0.2835808556807137	0.13872051915259123	0.28233049316314646
2257000	-4560.974187751789	-4817.384722673567	256.41053492177764	-4817.384722673567	0.06634873961465845	9.602153128904444	8.220956050178458	0.0	0.0138630509313185	259.6864022531446	0.29536813200354833	0.2835808556807137	0.13872051915259123	0.28233049316314646
2258000	-4549.929770349705	-4821.395720160431	271.4659498107256	-4821.395720160431	0.05538611590403456	9.602153128904444	8.220956050178458	0.0	0.01415952926161892	274.762977891117	0.2860547161422512	0.287584192618475	0.13872051915259123	0.28764057208668226
2259000	-4563.073881569443	-4824.969151458707	261.89526988926366	-4824.969151458707	0.06071194153159494	11.340588933196257	8.220956050178458	0.0	0.017404707092754348	265.70830956326193	0.2860547161422512	0.28350472928634574	0.13872051915259123	0.29172003541881153
2260000	-4553.0865863514855	-4821.411211047575	268.32462469609	-4821.411211047575	0.056637320325530184	11.340588933196257	8.220956050178458	0.0	0.013433163120030425	271.8786501871191	0.2860547161422512	0.28350472928634574	0.13872051915259123	0.29172003541881153
